Team,Race Date,Race Name,Product Rank,Product Name,Product Link,Current Price,Previous Price,Price Change,Team Cumulative Placement,Team Placement Change,Mercedes Driver HAM Pos,Mercedes Driver BOT Pos,Red Bull Driver VER Pos,Red Bull Driver PER Pos,Ferrari Driver SAI Pos,Ferrari Driver LEC Pos,McLaren Driver NOR Pos,McLaren Driver RIC Pos,Alpine Driver ALO Pos,Alpine Driver OCO Pos,AlphaTauri Driver GAS Pos,AlphaTauri Driver TSU Pos,Aston Martin Driver VET Pos,Aston Martin Driver STR Pos,Williams Driver RUS Pos,Williams Driver LAT Pos,Alfa Romeo Driver RAI Pos,Alfa Romeo Driver GIO Pos,Haas Driver MSC Pos,Haas Driver MAZ Pos,Gender Category
AlphaTauri,Nov 5 - 7,Mexican GP,13,Bburago 1/43 - Red Bull Racing RB20 F1 GP 2024 Collection | #11 Sergio Checo Perez,https://www.amazon.com/Bburago-43-Racing-Collection-Verstappen/dp/B0DKYXHLHD/ref=sr_1_34_mod_primary_new?dib=eyJ2IjoiMSJ9.nqQokQBJ2DeYOIFFsFh6zEcnMoKgBKUbVMiRKBT64uLcwx4GzRjjFfkadTizFXDLdzTUmS73iSCKsXTRZDm4Ck3eNRnkqKzkYjLKMmI1leDgRiYUS8VruyKshZJN9qGlGUV-B5Y1c_-NRJCIUm1SHDk0-voy-kYUq2eCNK2Vs5aYE_0NPKAJQlby8kKR9RjFbeTiAT3Bn8Uq7GwcYub4yDOcrgBQHNBveeDpjIrxJZEVW6KgsQfmXMWmIB9W2Bv0jkyy7dLdBzoSk11ePzrovzHbgcCQt2DrVkRQbPg_dZY.kK_6U60UvqJR3vSSnftzxOdo1HxoHpDk3RlRkQLqQ2w&dib_tag=se&keywords=AlphaTauri+F1+racing+team+2021+product&qid=1777391134&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=8-34,$25.99,$25.99,$0.00,4.0,-25.0,2,15,1,3,6,5,10,12,9,13,4,Ret,7,14,16,17,8,11,,18,Unisex
AlphaTauri,Nov 5 - 7,Mexican GP,14,Bburago 1:43 Race BWT Alpine F1 Team A523 (2023) w/Driver,https://www.amazon.com/s?k=AlphaTauri+F1+2021+Bburago+1%3A43+Race+BWT+Alpine+F1+Team+A523+%282023%29+w%2FDriver,$11.99,$11.99,$0.00,4.0,-25.0,2,15,1,3,6,5,10,12,9,13,4,Ret,7,14,16,17,8,11,,18,Unisex
AlphaTauri,Nov 5 - 7,Mexican GP,15,"2022 Topps Turbo Attax F1 Racing #246 Pierre Gasly Scuderia AlphaTauri Official Formula 1 Trading Card (Stock Photo shown, card straight from pack and box in Near Mint or better condition)",https://www.amazon.com/s?k=AlphaTauri+F1+2021+2022+Topps+Turbo+Attax+F1+Racing+%23246+Pierre+Gasly+Scuderia+AlphaTauri+Official+Formula+1+Trading+Ca,$1.49,$1.49,$0.00,4.0,-25.0,2,15,1,3,6,5,10,12,9,13,4,Ret,7,14,16,17,8,11,,18,Unisex
AlphaTauri,Nov 5 - 7,Mexican GP,16,Topps F1 Turbo Attax 2024 Trading and Collectible Card Game Eco Pack,https://www.amazon.com/s?k=AlphaTauri+F1+2021+Topps+F1+Turbo+Attax+2024+Trading+and+Collectible+Card+Game+Eco+Pack,$21.99,$21.99,$0.00,4.0,-25.0,2,15,1,3,6,5,10,12,9,13,4,Ret,7,14,16,17,8,11,,18,Unisex
AlphaTauri,Nov 5 - 7,Mexican GP,17,F1 Socks for Men Guys - Formula 1 Car Gifts Stocking Stuffers,https://www.amazon.com/s?k=AlphaTauri+F1+2021+F1+Socks+for+Men+Guys+-+Formula+1+Car+Gifts+Stocking+Stuffers,$6.98,$6.98,$0.00,4.0,-25.0,2,15,1,3,6,5,10,12,9,13,4,Ret,7,14,16,17,8,11,,18,Men
AlphaTauri,Nov 5 - 7,Mexican GP,18,"LUPPA Formula 1 RB19 Model Kit - 1:18 Scale Racing F1 RB19 Model Inspired by Checo Pérez & Max Verstappen Building kit, Collectible diecast, 140 Pieces",https://www.amazon.com/s?k=AlphaTauri+F1+2021+LUPPA+Formula+1+RB19+Model+Kit+-+1%3A18+Scale+Racing+F1+RB19+Model+Inspired+by+Checo+P%C3%A9rez+%26+Max+Verst,$91.99,$91.99,$0.00,4.0,-25.0,2,15,1,3,6,5,10,12,9,13,4,Ret,7,14,16,17,8,11,,18,Unisex
AlphaTauri,Nov 5 - 7,Mexican GP,19,"VICRAZY Racing Car, Sport Car Socks for Men, Women - Formula 1 Gifts, Racing Socks, Stocking Stuffers for Men, Women",https://www.amazon.com/VICRAZY-F1-Racing-Car-Socks/dp/B0DLGPH61F/ref=sr_1_31?dib=eyJ2IjoiMSJ9.nqQokQBJ2DeYOIFFsFh6zEcnMoKgBKUbVMiRKBT64uLcwx4GzRjjFfkadTizFXDLdzTUmS73iSCKsXTRZDm4Ck3eNRnkqKzkYjLKMmI1leDgRiYUS8VruyKshZJN9qGlGUV-B5Y1c_-NRJCIUm1SHDk0-voy-kYUq2eCNK2Vs5aYE_0NPKAJQlby8kKR9RjFbeTiAT3Bn8Uq7GwcYub4yDOcrgBQHNBveeDpjIrxJZEVW6KgsQfmXMWmIB9W2Bv0jkyy7dLdBzoSk11ePzrovzHbgcCQt2DrVkRQbPg_dZY.kK_6U60UvqJR3vSSnftzxOdo1HxoHpDk3RlRkQLqQ2w&dib_tag=se&keywords=AlphaTauri+F1+racing+team+2021+product&qid=1777391134&sr=8-31,$9.95,$9.95,$0.00,4.0,-25.0,2,15,1,3,6,5,10,12,9,13,4,Ret,7,14,16,17,8,11,,18,Women
AlphaTauri,Nov 5 - 7,Mexican GP,20,"F1 Racing Car Gifts for Boy, Formula One Night Light with Remote Control, 16 Colors Changing, Timer, RGB Flashing Mode and Dimmable, Racing Car Merch for Boys Birthday Holiday Christmas Decor",https://www.amazon.com/s?k=AlphaTauri+F1+2021+F1+Racing+Car+Gifts+for+Boy%2C+Formula+One+Night+Light+with+Remote+Control%2C+16+Colors+Changing%2C+Timer%2C,$17.99,$17.99,$0.00,4.0,-25.0,2,15,1,3,6,5,10,12,9,13,4,Ret,7,14,16,17,8,11,,18,Unisex
AlphaTauri,Nov 12 - 14,Brazilian GP,1,Alfa Romeo Racing F1 2023 Men's Team Polo Shirt,https://www.amazon.com/Alfa-Romeo-Racing-Shirt-Black/dp/B0BZJMWRCN/ref=sr_1_9?dib=eyJ2IjoiMSJ9.nqQokQBJ2DeYOIFFsFh6zEcnMoKgBKUbVMiRKBT64uLcwx4GzRjjFfkadTizFXDLdzTUmS73iSCKsXTRZDm4Ck3eNRnkqKzkYjLKMmI1leDgRiYUS8VruyKshZJN9qGlGUV-B5Y1c_-NRJCIUm1SHDk0-voy-kYUq2eCNK2Vs5aYE_0NPKAJQlby8kKR9RjFbeTiAT3Bn8Uq7GwcYub4yDOcrgBQHNBveeDpjIrxJZEVW6KgsQfmXMWmIB9W2Bv0jkyy7dLdBzoSk11ePzrovzHbgcCQt2DrVkRQbPg_dZY.kK_6U60UvqJR3vSSnftzxOdo1HxoHpDk3RlRkQLqQ2w&dib_tag=se&keywords=AlphaTauri+F1+racing+team+2021+product&qid=1777391134&sr=8-9,$39.99,$39.99,$0.00,22.0,18.0,1,3,2,4,6,5,10,13,9,8,7,15,11,20,13,16,12,14,,17,Men
AlphaTauri,Nov 12 - 14,Brazilian GP,2,"F1 Keychain - Metal Miniature Car, F1 merch for Car Enthusiasts and Collectors. formula one Gift for Man and Boys",https://www.amazon.com/YOYEE-Keychain-Miniature-Enthusiasts-Collectors/dp/B0F8Q58S11/ref=sr_1_5?dib=eyJ2IjoiMSJ9.nqQokQBJ2DeYOIFFsFh6zEcnMoKgBKUbVMiRKBT64uLcwx4GzRjjFfkadTizFXDLdzTUmS73iSCKsXTRZDm4Ck3eNRnkqKzkYjLKMmI1leDgRiYUS8VruyKshZJN9qGlGUV-B5Y1c_-NRJCIUm1SHDk0-voy-kYUq2eCNK2Vs5aYE_0NPKAJQlby8kKR9RjFbeTiAT3Bn8Uq7GwcYub4yDOcrgBQHNBveeDpjIrxJZEVW6KgsQfmXMWmIB9W2Bv0jkyy7dLdBzoSk11ePzrovzHbgcCQt2DrVkRQbPg_dZY.kK_6U60UvqJR3vSSnftzxOdo1HxoHpDk3RlRkQLqQ2w&dib_tag=se&keywords=AlphaTauri+F1+racing+team+2021+product&qid=1777391134&sr=8-5,$6.75,$6.75,$0.00,22.0,18.0,1,3,2,4,6,5,10,13,9,8,7,15,11,20,13,16,12,14,,17,Unisex
AlphaTauri,Nov 12 - 14,Brazilian GP,3,"Sciencow F1 Racing Wheels Model Building Set, Racing Theme Construction Building Blocks Toys with Realistic Features, Chirstmas Birthday Gift for Ages 6+, Home Office, Desk Deco",https://www.amazon.com/s?k=AlphaTauri+F1+2021+Sciencow+F1+Racing+Wheels+Model+Building+Set%2C+Racing+Theme+Construction+Building+Blocks+Toys+with+Re,$42.99,$42.99,$0.00,22.0,18.0,1,3,2,4,6,5,10,13,9,8,7,15,11,20,13,16,12,14,,17,Unisex
AlphaTauri,Nov 12 - 14,Brazilian GP,4,Alfa Romeo Racing F1 2023 Valtteri Bottas #77 Team Hat Black,https://www.amazon.com/Alfa-Romeo-Racing-Valtteri-Bottas/dp/B0BY3MC1VX/ref=sr_1_11?dib=eyJ2IjoiMSJ9.nqQokQBJ2DeYOIFFsFh6zEcnMoKgBKUbVMiRKBT64uLcwx4GzRjjFfkadTizFXDLdzTUmS73iSCKsXTRZDm4Ck3eNRnkqKzkYjLKMmI1leDgRiYUS8VruyKshZJN9qGlGUV-B5Y1c_-NRJCIUm1SHDk0-voy-kYUq2eCNK2Vs5aYE_0NPKAJQlby8kKR9RjFbeTiAT3Bn8Uq7GwcYub4yDOcrgBQHNBveeDpjIrxJZEVW6KgsQfmXMWmIB9W2Bv0jkyy7dLdBzoSk11ePzrovzHbgcCQt2DrVkRQbPg_dZY.kK_6U60UvqJR3vSSnftzxOdo1HxoHpDk3RlRkQLqQ2w&dib_tag=se&keywords=AlphaTauri+F1+racing+team+2021+product&qid=1777391134&sr=8-11,$19.99,$19.99,$0.00,22.0,18.0,1,3,2,4,6,5,10,13,9,8,7,15,11,20,13,16,12,14,,17,Unisex
AlphaTauri,Nov 12 - 14,Brazilian GP,5,Alfa Romeo Racing F1 2023 Special Edition Valtteri Bottas #77 Team Hat Black,https://www.amazon.com/s?k=AlphaTauri+F1+2021+Alfa+Romeo+Racing+F1+2023+Special+Edition+Valtteri+Bottas+%2377+Team+Hat+Black,$19.99,$19.99,$0.00,22.0,18.0,1,3,2,4,6,5,10,13,9,8,7,15,11,20,13,16,12,14,,17,Unisex
AlphaTauri,Nov 12 - 14,Brazilian GP,6,Alfa Romeo Racing F1 2023 Team Bucket Hat Black,https://www.amazon.com/Alfa-Romeo-Racing-Bucket-Black/dp/B0BY3KRFZW/ref=sr_1_6?dib=eyJ2IjoiMSJ9.nqQokQBJ2DeYOIFFsFh6zEcnMoKgBKUbVMiRKBT64uLcwx4GzRjjFfkadTizFXDLdzTUmS73iSCKsXTRZDm4Ck3eNRnkqKzkYjLKMmI1leDgRiYUS8VruyKshZJN9qGlGUV-B5Y1c_-NRJCIUm1SHDk0-voy-kYUq2eCNK2Vs5aYE_0NPKAJQlby8kKR9RjFbeTiAT3Bn8Uq7GwcYub4yDOcrgBQHNBveeDpjIrxJZEVW6KgsQfmXMWmIB9W2Bv0jkyy7dLdBzoSk11ePzrovzHbgcCQt2DrVkRQbPg_dZY.kK_6U60UvqJR3vSSnftzxOdo1HxoHpDk3RlRkQLqQ2w&dib_tag=se&keywords=AlphaTauri+F1+racing+team+2021+product&qid=1777391134&sr=8-6,$9.99,$9.99,$0.00,22.0,18.0,1,3,2,4,6,5,10,13,9,8,7,15,11,20,13,16,12,14,,17,Unisex
AlphaTauri,Nov 12 - 14,Brazilian GP,7,"VICRAZY Racing Car, Sport Car Socks for Men, Women - Formula 1 Gifts, Racing Socks, Stocking Stuffers for Men, Women",https://www.amazon.com/VICRAZY-F1-Racing-Car-Socks/dp/B0DLGPH61F/ref=sr_1_31?dib=eyJ2IjoiMSJ9.nqQokQBJ2DeYOIFFsFh6zEcnMoKgBKUbVMiRKBT64uLcwx4GzRjjFfkadTizFXDLdzTUmS73iSCKsXTRZDm4Ck3eNRnkqKzkYjLKMmI1leDgRiYUS8VruyKshZJN9qGlGUV-B5Y1c_-NRJCIUm1SHDk0-voy-kYUq2eCNK2Vs5aYE_0NPKAJQlby8kKR9RjFbeTiAT3Bn8Uq7GwcYub4yDOcrgBQHNBveeDpjIrxJZEVW6KgsQfmXMWmIB9W2Bv0jkyy7dLdBzoSk11ePzrovzHbgcCQt2DrVkRQbPg_dZY.kK_6U60UvqJR3vSSnftzxOdo1HxoHpDk3RlRkQLqQ2w&dib_tag=se&keywords=AlphaTauri+F1+racing+team+2021+product&qid=1777391134&sr=8-31,$9.95,$9.95,$0.00,22.0,18.0,1,3,2,4,6,5,10,13,9,8,7,15,11,20,13,16,12,14,,17,Women
AlphaTauri,Nov 12 - 14,Brazilian GP,8,"2 PCS Racing Car Model Keychain, F1 Race Auto Key Fob Holder, Metal Model Key Chain Present, Keyring Car Accessories (1 PCS)",https://www.amazon.com/s?k=AlphaTauri+F1+2021+2+PCS+Racing+Car+Model+Keychain%2C+F1+Race+Auto+Key+Fob+Holder%2C+Metal+Model+Key+Chain+Present%2C+Keyring,$2.99,$2.99,$0.00,22.0,18.0,1,3,2,4,6,5,10,13,9,8,7,15,11,20,13,16,12,14,,17,Unisex
AlphaTauri,Nov 12 - 14,Brazilian GP,9,1:43 F1 Team R25-2005 Collection Formula 1 Race 5# Model Inspired by Fernando Alonso Diecast Collectible Model​,https://www.amazon.com/s?k=AlphaTauri+F1+2021+1%3A43+F1+Team+R25-2005+Collection+Formula+1+Race+5%23+Model+Inspired+by+Fernando+Alonso+Diecast+Collect,$18.97,$18.97,$0.00,22.0,18.0,1,3,2,4,6,5,10,13,9,8,7,15,11,20,13,16,12,14,,17,Unisex
AlphaTauri,Nov 12 - 14,Brazilian GP,10,Alfa Romeo Racing F1 Special Edition Stars & Stripes USA GP Baseball Hat Black,https://www.amazon.com/Alfa-Romeo-Racing-Special-Baseball/dp/B0CLSDX2W9/ref=sr_1_18?dib=eyJ2IjoiMSJ9.nqQokQBJ2DeYOIFFsFh6zEcnMoKgBKUbVMiRKBT64uLcwx4GzRjjFfkadTizFXDLdzTUmS73iSCKsXTRZDm4Ck3eNRnkqKzkYjLKMmI1leDgRiYUS8VruyKshZJN9qGlGUV-B5Y1c_-NRJCIUm1SHDk0-voy-kYUq2eCNK2Vs5aYE_0NPKAJQlby8kKR9RjFbeTiAT3Bn8Uq7GwcYub4yDOcrgBQHNBveeDpjIrxJZEVW6KgsQfmXMWmIB9W2Bv0jkyy7dLdBzoSk11ePzrovzHbgcCQt2DrVkRQbPg_dZY.kK_6U60UvqJR3vSSnftzxOdo1HxoHpDk3RlRkQLqQ2w&dib_tag=se&keywords=AlphaTauri+F1+racing+team+2021+product&qid=1777391134&sr=8-18,$14.99,$14.99,$0.00,22.0,18.0,1,3,2,4,6,5,10,13,9,8,7,15,11,20,13,16,12,14,,17,Unisex
AlphaTauri,Nov 12 - 14,Brazilian GP,11,"2022 Topps Turbo Attax F1 Racing #59 Pierre Gasly Scuderia AlphaTauri Official Formula 1 Trading Card (Stock Photo shown, card straight from pack and box in Near Mint or better condition)",https://www.amazon.com/s?k=AlphaTauri+F1+2021+2022+Topps+Turbo+Attax+F1+Racing+%2359+Pierre+Gasly+Scuderia+AlphaTauri+Official+Formula+1+Trading+Car,$2.99,$2.99,$0.00,22.0,18.0,1,3,2,4,6,5,10,13,9,8,7,15,11,20,13,16,12,14,,17,Unisex
AlphaTauri,Nov 12 - 14,Brazilian GP,12,1:43 F1 Team F110-2010 Collection Formula 1 Race #21 Model Inspired by Bruno Senna Diecast Collectible Model​,https://www.amazon.com/F110-2010-Collection-Formula-Inspired-Collectible/dp/B0G1T1Z6L3/ref=sr_1_28?dib=eyJ2IjoiMSJ9.nqQokQBJ2DeYOIFFsFh6zEcnMoKgBKUbVMiRKBT64uLcwx4GzRjjFfkadTizFXDLdzTUmS73iSCKsXTRZDm4Ck3eNRnkqKzkYjLKMmI1leDgRiYUS8VruyKshZJN9qGlGUV-B5Y1c_-NRJCIUm1SHDk0-voy-kYUq2eCNK2Vs5aYE_0NPKAJQlby8kKR9RjFbeTiAT3Bn8Uq7GwcYub4yDOcrgBQHNBveeDpjIrxJZEVW6KgsQfmXMWmIB9W2Bv0jkyy7dLdBzoSk11ePzrovzHbgcCQt2DrVkRQbPg_dZY.kK_6U60UvqJR3vSSnftzxOdo1HxoHpDk3RlRkQLqQ2w&dib_tag=se&keywords=AlphaTauri+F1+racing+team+2021+product&qid=1777391134&sr=8-28,$18.69,$18.69,$0.00,22.0,18.0,1,3,2,4,6,5,10,13,9,8,7,15,11,20,13,16,12,14,,17,Unisex
AlphaTauri,Nov 12 - 14,Brazilian GP,13,Bburago 1/43 - Red Bull Racing RB20 F1 GP 2024 Collection | #11 Sergio Checo Perez,https://www.amazon.com/Bburago-43-Racing-Collection-Verstappen/dp/B0DKYXHLHD/ref=sr_1_34_mod_primary_new?dib=eyJ2IjoiMSJ9.nqQokQBJ2DeYOIFFsFh6zEcnMoKgBKUbVMiRKBT64uLcwx4GzRjjFfkadTizFXDLdzTUmS73iSCKsXTRZDm4Ck3eNRnkqKzkYjLKMmI1leDgRiYUS8VruyKshZJN9qGlGUV-B5Y1c_-NRJCIUm1SHDk0-voy-kYUq2eCNK2Vs5aYE_0NPKAJQlby8kKR9RjFbeTiAT3Bn8Uq7GwcYub4yDOcrgBQHNBveeDpjIrxJZEVW6KgsQfmXMWmIB9W2Bv0jkyy7dLdBzoSk11ePzrovzHbgcCQt2DrVkRQbPg_dZY.kK_6U60UvqJR3vSSnftzxOdo1HxoHpDk3RlRkQLqQ2w&dib_tag=se&keywords=AlphaTauri+F1+racing+team+2021+product&qid=1777391134&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=8-34,$25.99,$25.99,$0.00,22.0,18.0,1,3,2,4,6,5,10,13,9,8,7,15,11,20,13,16,12,14,,17,Unisex
AlphaTauri,Nov 12 - 14,Brazilian GP,14,Bburago 1:43 Race BWT Alpine F1 Team A523 (2023) w/Driver,https://www.amazon.com/s?k=AlphaTauri+F1+2021+Bburago+1%3A43+Race+BWT+Alpine+F1+Team+A523+%282023%29+w%2FDriver,$11.99,$11.99,$0.00,22.0,18.0,1,3,2,4,6,5,10,13,9,8,7,15,11,20,13,16,12,14,,17,Unisex
AlphaTauri,Nov 12 - 14,Brazilian GP,15,"2022 Topps Turbo Attax F1 Racing #246 Pierre Gasly Scuderia AlphaTauri Official Formula 1 Trading Card (Stock Photo shown, card straight from pack and box in Near Mint or better condition)",https://www.amazon.com/s?k=AlphaTauri+F1+2021+2022+Topps+Turbo+Attax+F1+Racing+%23246+Pierre+Gasly+Scuderia+AlphaTauri+Official+Formula+1+Trading+Ca,$1.49,$1.49,$0.00,22.0,18.0,1,3,2,4,6,5,10,13,9,8,7,15,11,20,13,16,12,14,,17,Unisex
AlphaTauri,Nov 12 - 14,Brazilian GP,16,Topps F1 Turbo Attax 2024 Trading and Collectible Card Game Eco Pack,https://www.amazon.com/s?k=AlphaTauri+F1+2021+Topps+F1+Turbo+Attax+2024+Trading+and+Collectible+Card+Game+Eco+Pack,$21.99,$21.99,$0.00,22.0,18.0,1,3,2,4,6,5,10,13,9,8,7,15,11,20,13,16,12,14,,17,Unisex
AlphaTauri,Nov 12 - 14,Brazilian GP,17,F1 Socks for Men Guys - Formula 1 Car Gifts Stocking Stuffers,https://www.amazon.com/s?k=AlphaTauri+F1+2021+F1+Socks+for+Men+Guys+-+Formula+1+Car+Gifts+Stocking+Stuffers,$6.98,$6.98,$0.00,22.0,18.0,1,3,2,4,6,5,10,13,9,8,7,15,11,20,13,16,12,14,,17,Men
AlphaTauri,Nov 12 - 14,Brazilian GP,18,"LUPPA Formula 1 RB19 Model Kit - 1:18 Scale Racing F1 RB19 Model Inspired by Checo Pérez & Max Verstappen Building kit, Collectible diecast, 140 Pieces",https://www.amazon.com/s?k=AlphaTauri+F1+2021+LUPPA+Formula+1+RB19+Model+Kit+-+1%3A18+Scale+Racing+F1+RB19+Model+Inspired+by+Checo+P%C3%A9rez+%26+Max+Verst,$91.99,$91.99,$0.00,22.0,18.0,1,3,2,4,6,5,10,13,9,8,7,15,11,20,13,16,12,14,,17,Unisex
AlphaTauri,Nov 12 - 14,Brazilian GP,19,"VICRAZY Racing Car, Sport Car Socks for Men, Women - Formula 1 Gifts, Racing Socks, Stocking Stuffers for Men, Women",https://www.amazon.com/VICRAZY-F1-Racing-Car-Socks/dp/B0DLGPH61F/ref=sr_1_31?dib=eyJ2IjoiMSJ9.nqQokQBJ2DeYOIFFsFh6zEcnMoKgBKUbVMiRKBT64uLcwx4GzRjjFfkadTizFXDLdzTUmS73iSCKsXTRZDm4Ck3eNRnkqKzkYjLKMmI1leDgRiYUS8VruyKshZJN9qGlGUV-B5Y1c_-NRJCIUm1SHDk0-voy-kYUq2eCNK2Vs5aYE_0NPKAJQlby8kKR9RjFbeTiAT3Bn8Uq7GwcYub4yDOcrgBQHNBveeDpjIrxJZEVW6KgsQfmXMWmIB9W2Bv0jkyy7dLdBzoSk11ePzrovzHbgcCQt2DrVkRQbPg_dZY.kK_6U60UvqJR3vSSnftzxOdo1HxoHpDk3RlRkQLqQ2w&dib_tag=se&keywords=AlphaTauri+F1+racing+team+2021+product&qid=1777391134&sr=8-31,$9.95,$9.95,$0.00,22.0,18.0,1,3,2,4,6,5,10,13,9,8,7,15,11,20,13,16,12,14,,17,Women
AlphaTauri,Nov 12 - 14,Brazilian GP,20,"F1 Racing Car Gifts for Boy, Formula One Night Light with Remote Control, 16 Colors Changing, Timer, RGB Flashing Mode and Dimmable, Racing Car Merch for Boys Birthday Holiday Christmas Decor",https://www.amazon.com/s?k=AlphaTauri+F1+2021+F1+Racing+Car+Gifts+for+Boy%2C+Formula+One+Night+Light+with+Remote+Control%2C+16+Colors+Changing%2C+Timer%2C,$17.99,$17.99,$0.00,22.0,18.0,1,3,2,4,6,5,10,13,9,8,7,15,11,20,13,16,12,14,,17,Unisex
AlphaTauri,Nov 19 - 21,Qatar GP,1,Alfa Romeo Racing F1 2023 Men's Team Polo Shirt,https://www.amazon.com/Alfa-Romeo-Racing-Shirt-Black/dp/B0BZJMWRCN/ref=sr_1_9?dib=eyJ2IjoiMSJ9.nqQokQBJ2DeYOIFFsFh6zEcnMoKgBKUbVMiRKBT64uLcwx4GzRjjFfkadTizFXDLdzTUmS73iSCKsXTRZDm4Ck3eNRnkqKzkYjLKMmI1leDgRiYUS8VruyKshZJN9qGlGUV-B5Y1c_-NRJCIUm1SHDk0-voy-kYUq2eCNK2Vs5aYE_0NPKAJQlby8kKR9RjFbeTiAT3Bn8Uq7GwcYub4yDOcrgBQHNBveeDpjIrxJZEVW6KgsQfmXMWmIB9W2Bv0jkyy7dLdBzoSk11ePzrovzHbgcCQt2DrVkRQbPg_dZY.kK_6U60UvqJR3vSSnftzxOdo1HxoHpDk3RlRkQLqQ2w&dib_tag=se&keywords=AlphaTauri+F1+racing+team+2021+product&qid=1777391134&sr=8-9,$39.99,$39.99,$0.00,24.0,2.0,1,Ret,2,4,7,8,9,12,3,5,11,13,10,6,17,Ret,14,15,,18,Men
AlphaTauri,Nov 19 - 21,Qatar GP,2,"F1 Keychain - Metal Miniature Car, F1 merch for Car Enthusiasts and Collectors. formula one Gift for Man and Boys",https://www.amazon.com/YOYEE-Keychain-Miniature-Enthusiasts-Collectors/dp/B0F8Q58S11/ref=sr_1_5?dib=eyJ2IjoiMSJ9.nqQokQBJ2DeYOIFFsFh6zEcnMoKgBKUbVMiRKBT64uLcwx4GzRjjFfkadTizFXDLdzTUmS73iSCKsXTRZDm4Ck3eNRnkqKzkYjLKMmI1leDgRiYUS8VruyKshZJN9qGlGUV-B5Y1c_-NRJCIUm1SHDk0-voy-kYUq2eCNK2Vs5aYE_0NPKAJQlby8kKR9RjFbeTiAT3Bn8Uq7GwcYub4yDOcrgBQHNBveeDpjIrxJZEVW6KgsQfmXMWmIB9W2Bv0jkyy7dLdBzoSk11ePzrovzHbgcCQt2DrVkRQbPg_dZY.kK_6U60UvqJR3vSSnftzxOdo1HxoHpDk3RlRkQLqQ2w&dib_tag=se&keywords=AlphaTauri+F1+racing+team+2021+product&qid=1777391134&sr=8-5,$6.75,$6.75,$0.00,24.0,2.0,1,Ret,2,4,7,8,9,12,3,5,11,13,10,6,17,Ret,14,15,,18,Unisex
AlphaTauri,Nov 19 - 21,Qatar GP,3,"Sciencow F1 Racing Wheels Model Building Set, Racing Theme Construction Building Blocks Toys with Realistic Features, Chirstmas Birthday Gift for Ages 6+, Home Office, Desk Deco",https://www.amazon.com/s?k=AlphaTauri+F1+2021+Sciencow+F1+Racing+Wheels+Model+Building+Set%2C+Racing+Theme+Construction+Building+Blocks+Toys+with+Re,$42.99,$42.99,$0.00,24.0,2.0,1,Ret,2,4,7,8,9,12,3,5,11,13,10,6,17,Ret,14,15,,18,Unisex
AlphaTauri,Nov 19 - 21,Qatar GP,4,Alfa Romeo Racing F1 2023 Valtteri Bottas #77 Team Hat Black,https://www.amazon.com/Alfa-Romeo-Racing-Valtteri-Bottas/dp/B0BY3MC1VX/ref=sr_1_11?dib=eyJ2IjoiMSJ9.nqQokQBJ2DeYOIFFsFh6zEcnMoKgBKUbVMiRKBT64uLcwx4GzRjjFfkadTizFXDLdzTUmS73iSCKsXTRZDm4Ck3eNRnkqKzkYjLKMmI1leDgRiYUS8VruyKshZJN9qGlGUV-B5Y1c_-NRJCIUm1SHDk0-voy-kYUq2eCNK2Vs5aYE_0NPKAJQlby8kKR9RjFbeTiAT3Bn8Uq7GwcYub4yDOcrgBQHNBveeDpjIrxJZEVW6KgsQfmXMWmIB9W2Bv0jkyy7dLdBzoSk11ePzrovzHbgcCQt2DrVkRQbPg_dZY.kK_6U60UvqJR3vSSnftzxOdo1HxoHpDk3RlRkQLqQ2w&dib_tag=se&keywords=AlphaTauri+F1+racing+team+2021+product&qid=1777391134&sr=8-11,$19.99,$19.99,$0.00,24.0,2.0,1,Ret,2,4,7,8,9,12,3,5,11,13,10,6,17,Ret,14,15,,18,Unisex
AlphaTauri,Nov 19 - 21,Qatar GP,5,Alfa Romeo Racing F1 2023 Special Edition Valtteri Bottas #77 Team Hat Black,https://www.amazon.com/s?k=AlphaTauri+F1+2021+Alfa+Romeo+Racing+F1+2023+Special+Edition+Valtteri+Bottas+%2377+Team+Hat+Black,$19.99,$19.99,$0.00,24.0,2.0,1,Ret,2,4,7,8,9,12,3,5,11,13,10,6,17,Ret,14,15,,18,Unisex
